Gene_ID	WT1	WT2	WT3	DDX5KD1	DDX5KD2	DDX5KD3
ENSG00000237770	0	0	0	3	0	0
ENSG00000237772	9	12	21	18	17	12
ENSG00000237773	104	75	128	150	94	57
ENSG00000237774	20	2	9	6	3	8
ENSG00000237775	7	0	17	5	6	4
ENSG00000237781	72	72	96	159	229	394
ENSG00000237782	0	0	0	0	0	0
ENSG00000237783	0	2	0	2	0	0
ENSG00000237784	11	5	9	1	4	1
ENSG00000237786	6	6	15	13	15	9
ENSG00000237787	1	0	0	7	0	0
ENSG00000237788	0	0	0	0	0	0
ENSG00000237790	0	0	0	0	0	0
ENSG00000237793	13	8	13	12	5	12
ENSG00000237797	0	1	0	4	0	0
ENSG00000237798	0	0	0	0	0	0
ENSG00000237799	0	0	0	0	0	1
ENSG00000237801	12	9	7	0	0	4
ENSG00000237802	0	0	0	2	0	0
ENSG00000237803	14	12	7	16	5	13
ENSG00000237804	11	2	3	7	7	7
ENSG00000237806	0	0	0	0	0	0
ENSG00000237807	0	3	0	5	0	1
ENSG00000237810	8	6	19	14	6	22
ENSG00000237813	875	827	1076	785	723	690
ENSG00000237816	0	0	0	0	0	0
ENSG00000237818	0	0	0	0	0	0
ENSG00000237819	216	210	264	142	129	120
ENSG00000237821	134	56	136	57	40	75
ENSG00000237823	0	0	0	0	0	0
ENSG00000237824	0	0	0	0	0	0
ENSG00000237827	0	0	0	0	0	0
ENSG00000237828	78	40	68	36	26	40
ENSG00000237832	0	0	0	0	0	0
ENSG00000237833	0	0	0	0	0	0
ENSG00000237835	0	0	0	0	0	0
ENSG00000237836	39	43	34	29	29	25
ENSG00000237837	0	0	0	0	0	0
ENSG00000237838	7931	7941	10192	11475	10254	9334
ENSG00000237840	67	44	69	69	39	61
ENSG00000237841	0	0	0	0	0	0
ENSG00000237842	231	88	164	63	39	73
ENSG00000237843	1	1	0	10	0	0
ENSG00000237844	15	15	31	177	19	17
ENSG00000237845	1	7	2	3	3	9
ENSG00000237846	24	24	20	2	14	5
ENSG00000237848	0	0	0	0	0	0
ENSG00000237849	48	53	92	141	139	115
ENSG00000237850	0	0	0	3	0	0
ENSG00000237851	0	0	0	1	0	0
ENSG00000237852	0	0	0	0	0	0
ENSG00000237853	1	0	0	4	0	2
ENSG00000237854	712	546	808	527	625	615
ENSG00000237856	0	0	0	2	0	0
ENSG00000237859	0	0	0	0	0	0
ENSG00000237860	0	0	0	0	0	0
ENSG00000237861	11	11	12	7	11	5
ENSG00000237862	0	0	0	0	0	0
ENSG00000237863	18	16	49	9	5	5
ENSG00000237864	6	4	11	8	2	1
ENSG00000237868	5	3	6	2	3	3
ENSG00000237870	0	0	0	0	0	0
ENSG00000237872	0	0	0	2	2	0
ENSG00000237873	0	0	0	0	0	0
ENSG00000237874	0	0	0	7	0	0
ENSG00000237875	0	0	0	0	0	0
ENSG00000237876	0	0	0	0	0	0
ENSG00000237877	431	416	503	274	273	223
ENSG00000237879	1	0	0	6	1	3
ENSG00000237880	0	4	0	33	0	1
ENSG00000237882	4	0	3	7	0	0
ENSG00000237883	49	30	56	51	43	50
ENSG00000237885	0	0	0	0	0	0
ENSG00000237886	41	38	38	36	50	56
ENSG00000237887	0	0	0	0	0	0
ENSG00000237888	4	1	2	2	0	2
ENSG00000237891	0	0	0	0	0	0
ENSG00000237892	0	0	0	0	0	0
ENSG00000237896	48	61	77	20	12	11
ENSG00000237897	162	80	125	43	38	55
ENSG00000237899	141	144	178	107	106	89
ENSG00000237901	0	0	0	0	0	0
ENSG00000237902	0	0	0	0	0	0
ENSG00000237903	0	0	0	0	0	0
ENSG00000237904	0	0	0	0	0	0
ENSG00000237906	0	0	0	0	0	0
ENSG00000237910	0	0	0	0	0	0
ENSG00000237911	0	0	0	0	1	0
ENSG00000237913	0	0	0	0	0	0
ENSG00000237914	0	0	1	5	0	0
ENSG00000237916	0	0	0	0	0	0
ENSG00000237917	4	2	3	6	3	4
ENSG00000237919	0	1	4	10	4	5
ENSG00000237920	0	0	0	0	0	0
ENSG00000237921	0	0	0	3	0	0
ENSG00000237922	0	0	0	2	0	0
ENSG00000237923	21	17	45	12	5	6
ENSG00000237924	0	0	0	0	0	0
ENSG00000237926	0	0	0	0	0	0
ENSG00000237927	11	10	13	15	13	25
ENSG00000237928	95	74	121	95	98	93
ENSG00000237929	1	0	0	0	0	0
ENSG00000237930	0	0	0	0	0	0
ENSG00000237931	29	7	22	10	4	13
ENSG00000237934	0	0	0	2	0	0
ENSG00000237936	0	0	0	0	0	0
ENSG00000237937	0	0	0	5	0	0
ENSG00000237938	10	7	12	31	12	17
ENSG00000237939	3	2	5	6	0	3
ENSG00000237940	0	0	0	0	0	0
ENSG00000237941	1	0	0	0	1	0
ENSG00000237943	0	0	1	7	0	0
ENSG00000237945	1394	1259	1980	902	1047	973
ENSG00000237947	0	0	0	0	0	0
ENSG00000237948	0	0	0	0	0	0
ENSG00000237949	3	0	0	2	1	2
ENSG00000237950	34	54	36	54	62	61
ENSG00000237951	2	0	0	0	1	0
ENSG00000237952	1	1	2	1	0	0
ENSG00000237953	0	0	0	0	0	0
ENSG00000237954	0	0	0	7	0	1
ENSG00000237955	0	0	0	1	0	0
ENSG00000237956	0	0	0	1	0	0
ENSG00000237957	0	0	0	0	0	0
ENSG00000237959	0	0	0	0	0	0
ENSG00000237961	0	0	0	4	2	0
ENSG00000237963	1	0	0	0	0	0
ENSG00000237964	0	0	0	0	0	1
ENSG00000237968	0	0	0	0	0	0
ENSG00000237970	0	0	0	0	0	0
ENSG00000237971	0	0	2	1	0	0
ENSG00000237972	0	0	0	2	3	1
ENSG00000237973	8943	3763	8275	3124	3353	5831
ENSG00000237974	0	0	0	0	0	0
ENSG00000237975	54	27	41	76	7	10
ENSG00000237976	352	264	357	122	165	106
ENSG00000237977	0	0	0	0	0	0
ENSG00000237978	130	135	130	319	209	190
ENSG00000237979	0	0	0	0	0	0
ENSG00000237980	5	1	10	8	5	5
ENSG00000237982	0	0	0	0	0	0
ENSG00000237984	355	158	283	104	98	170
ENSG00000237986	0	0	0	10	0	0
ENSG00000237987	0	0	0	0	0	0
ENSG00000237988	1	1	1	3	1	0
ENSG00000237989	31	27	57	46	53	45
ENSG00000237990	0	2	0	11	0	0
ENSG00000237991	118	46	87	27	16	13
ENSG00000237992	0	0	0	15	0	0
ENSG00000237993	0	0	0	0	0	0
ENSG00000237994	0	0	0	0	0	0
ENSG00000237997	0	0	0	0	0	0
ENSG00000237999	0	0	0	0	0	0
ENSG00000238000	82	63	91	67	64	69
ENSG00000238001	0	0	0	0	0	0
ENSG00000238002	0	0	0	0	0	0
ENSG00000238003	2	1	3	3	0	0
ENSG00000238004	17	9	7	6	11	6
ENSG00000238005	15	11	21	28	17	13
ENSG00000238007	0	0	0	0	0	0
ENSG00000238008	0	0	0	1	0	0
ENSG00000238009	25	25	38	70	42	22
ENSG00000238010	0	0	0	0	0	0
ENSG00000238012	0	0	0	0	0	0
ENSG00000238013	0	0	0	1	0	0
ENSG00000238015	1	0	0	0	0	0
ENSG00000238018	3	4	2	25	5	1
ENSG00000238019	0	0	0	0	0	0
ENSG00000238020	2	1	2	9	2	1
ENSG00000238021	0	0	2	13	2	0
ENSG00000238022	0	0	0	0	0	0
ENSG00000238024	0	0	0	0	0	0
ENSG00000238025	0	0	0	0	0	0
ENSG00000238026	0	0	0	0	0	0
ENSG00000238029	3	2	0	7	0	0
ENSG00000238031	0	0	0	0	0	0
ENSG00000238032	0	0	0	0	0	0
ENSG00000238033	0	0	0	3	0	0
ENSG00000238034	0	0	0	10	0	0
ENSG00000238035	109	125	159	164	165	233
ENSG00000238037	0	0	0	0	0	0
ENSG00000238038	3	3	5	0	2	0
ENSG00000238039	0	0	0	0	0	0
ENSG00000238040	1	0	2	1	1	0
ENSG00000238041	42	12	20	11	14	19
ENSG00000238042	10	7	10	30	9	8
ENSG00000238043	6	2	7	11	4	2
ENSG00000238045	70	52	74	76	103	85
ENSG00000238046	0	0	0	0	0	0
ENSG00000238047	0	0	0	2	0	0
ENSG00000238048	0	0	0	0	0	0
ENSG00000238049	0	0	0	0	0	0
ENSG00000238051	0	2	0	0	0	0
ENSG00000238054	0	0	0	2	0	0
ENSG00000238055	0	0	0	0	0	0
ENSG00000238057	15	19	8	11	8	13
ENSG00000238058	393	334	523	396	523	536
ENSG00000238059	0	0	0	0	0	0
ENSG00000238061	0	0	0	0	0	0
ENSG00000238062	4	3	3	1	2	4
ENSG00000238063	1	0	1	4	0	0
ENSG00000238065	0	0	0	0	0	0
ENSG00000238066	0	0	0	0	0	0
ENSG00000238067	0	0	0	0	0	0
ENSG00000238069	0	0	0	0	0	0
ENSG00000238072	14	17	23	10	5	13
ENSG00000238073	0	0	0	0	0	0
ENSG00000238074	0	0	0	0	0	0
ENSG00000238075	0	0	0	0	0	0
ENSG00000238076	7	6	11	4	2	2
ENSG00000238077	11	17	21	1	3	2
ENSG00000238078	1	1	0	2	0	0
ENSG00000238079	0	0	0	0	0	0
ENSG00000238081	5	4	5	6	2	3
ENSG00000238082	0	0	0	0	0	0
ENSG00000238083	543	601	837	772	842	782
ENSG00000238084	224	189	288	56	75	74
ENSG00000238085	0	0	0	0	0	0
ENSG00000238086	0	0	0	0	0	0
ENSG00000238087	0	0	0	1	0	0
ENSG00000238088	0	0	0	0	0	0
ENSG00000238090	0	0	0	0	0	0
ENSG00000238092	0	0	0	0	0	0
ENSG00000238094	1	0	0	0	0	0
ENSG00000238097	13	6	10	7	4	9
ENSG00000238098	46	57	63	66	48	53
ENSG00000238099	2	1	2	2	3	1
ENSG00000238102	0	0	0	0	0	0
ENSG00000238103	0	0	0	0	0	0
ENSG00000238105	269	278	383	219	199	244
ENSG00000238107	3	1	0	0	0	0
ENSG00000238108	0	0	0	0	0	0
ENSG00000238109	2	6	1	1	1	3
ENSG00000238110	22	9	19	5	5	6
ENSG00000238111	0	0	0	0	0	0
ENSG00000238113	277	300	418	333	315	251
ENSG00000238116	24	14	29	7	5	6
ENSG00000238117	0	0	0	3	0	0
ENSG00000238118	0	0	0	1	0	0
ENSG00000238120	6	4	9	1	3	2
ENSG00000238121	9	9	11	7	4	3
ENSG00000238122	0	0	0	0	0	0
ENSG00000238123	0	0	0	0	0	0
ENSG00000238124	1	1	0	1	0	3
ENSG00000238125	0	0	0	0	0	0
ENSG00000238129	0	0	0	1	0	0
ENSG00000238131	0	0	0	4	0	0
ENSG00000238132	0	0	0	0	0	0
ENSG00000238133	1	2	2	57	0	4
ENSG00000238135	0	0	0	0	0	0
ENSG00000238137	5	11	8	2	6	3
ENSG00000238138	0	0	0	0	0	0
ENSG00000238139	0	0	0	0	0	0
ENSG00000238140	0	0	0	0	0	0
ENSG00000238141	190	168	243	216	237	278
ENSG00000238142	4	7	1	7	1	3
ENSG00000238143	0	0	0	0	0	0
ENSG00000238145	0	0	0	0	0	0
ENSG00000238149	0	0	0	1	0	0
ENSG00000238150	3	0	1	2	1	2
ENSG00000238151	0	0	0	0	0	0
ENSG00000238152	0	0	0	0	0	0
ENSG00000238153	0	0	0	0	0	0
ENSG00000238154	1	1	0	0	0	0
ENSG00000238156	0	0	0	0	0	0
ENSG00000238158	1	0	0	4	1	2
ENSG00000238160	7	13	18	2	3	2
ENSG00000238161	0	0	0	1	0	1
ENSG00000238162	0	0	0	0	0	0
ENSG00000238164	28	31	37	42	36	37
ENSG00000238165	0	0	0	0	0	0
ENSG00000238166	4	4	2	1	1	1
ENSG00000238168	0	0	0	1	0	0
ENSG00000238169	2	0	0	2	0	0
ENSG00000238171	1	3	1	5	2	0
ENSG00000238172	285	134	197	99	79	147
ENSG00000238173	3	0	1	2	0	1
ENSG00000238176	0	0	0	1	0	0
ENSG00000238178	2	0	1	0	1	2
ENSG00000238180	0	0	0	0	0	0
ENSG00000238181	0	10	5	0	1	2
ENSG00000238183	0	0	0	0	0	0
ENSG00000238184	559	564	776	830	975	988
ENSG00000238185	0	0	0	1	0	0
ENSG00000238186	0	0	0	4	1	0
ENSG00000238188	0	0	0	1	0	0
ENSG00000238189	0	0	0	0	0	0
ENSG00000238190	0	0	0	0	0	0
ENSG00000238191	0	0	0	0	0	0
ENSG00000238192	0	0	0	4	0	0
ENSG00000238193	12	13	15	4	2	5
ENSG00000238194	0	0	0	0	0	0
ENSG00000238195	0	0	0	0	0	0
ENSG00000238197	134	133	180	179	174	141
ENSG00000238198	22	32	37	44	48	45
ENSG00000238199	30	7	22	12	3	6
ENSG00000238200	0	0	0	0	0	0
ENSG00000238201	0	0	0	2	1	0
ENSG00000238202	0	1	0	4	0	0
ENSG00000238205	0	0	0	2	0	0
ENSG00000238207	11	6	6	14	6	4
ENSG00000238210	0	0	0	0	0	0
ENSG00000238211	0	0	0	0	0	0
ENSG00000238212	0	0	2	21	0	2
ENSG00000238213	19	6	5	5	7	2
ENSG00000238215	0	0	1	0	0	0
ENSG00000238217	0	0	1	21	0	0
ENSG00000238220	2	1	2	3	1	3
ENSG00000238221	5	6	13	144	7	9
ENSG00000238222	9	6	11	7	4	1
ENSG00000238223	0	0	0	0	0	0
ENSG00000238224	0	0	0	5	0	0
ENSG00000238225	0	0	0	0	1	2
ENSG00000238227	3243	2966	3969	1878	2748	2725
ENSG00000238228	0	0	0	0	0	0
ENSG00000238230	84	66	94	58	82	86
ENSG00000238231	0	0	0	0	0	0
ENSG00000238232	5	7	3	0	1	1
ENSG00000238235	0	0	0	0	0	0
ENSG00000238236	0	1	0	0	0	0
ENSG00000238241	0	0	0	3	0	0
ENSG00000238242	3	4	4	26	7	7
ENSG00000238243	0	0	0	0	0	0
ENSG00000238244	2	0	0	0	0	0
ENSG00000238245	5	1	1	3	1	2
ENSG00000238246	0	0	0	2	0	0
ENSG00000238247	35	26	42	16	15	17
ENSG00000238249	249	92	233	63	49	88
ENSG00000238250	0	0	0	0	0	0
ENSG00000238251	108	25	63	19	18	23
ENSG00000238254	0	0	0	0	0	0
ENSG00000238256	0	0	0	0	0	0
ENSG00000238257	0	0	0	0	0	0
ENSG00000238258	1	1	3	16	3	0
ENSG00000238259	0	0	0	0	0	0
ENSG00000238260	3	6	12	6	5	5
ENSG00000238262	0	0	0	0	0	0
ENSG00000238263	0	0	0	0	0	0
ENSG00000238265	1	0	0	5	0	0
ENSG00000238266	3	2	12	28	2	6
ENSG00000238267	0	0	2	0	0	0
ENSG00000238269	0	2	0	2	0	0
ENSG00000238270	0	0	0	0	0	0
ENSG00000238271	0	2	1	0	0	0
ENSG00000238272	2	2	8	13	2	1
ENSG00000238273	19	33	42	49	49	58
ENSG00000238275	2	2	0	0	0	1
ENSG00000238276	401	335	413	20	4	3
ENSG00000238277	0	0	0	3	0	0
ENSG00000238278	4	0	0	2	0	0
ENSG00000238279	114	65	89	101	96	104
ENSG00000238280	25	16	27	27	22	14
ENSG00000238282	6	1	1	73	39	30
ENSG00000238283	0	0	0	0	0	0
ENSG00000238284	0	1	0	6	0	0
ENSG00000238285	16	7	6	4	3	2
ENSG00000238286	0	0	0	0	0	0
ENSG00000238287	142	111	125	191	154	170
ENSG00000238288	0	0	0	0	0	0
ENSG00000238290	93	84	100	150	162	141
ENSG00000238291	0	0	0	0	0	0
ENSG00000238295	0	0	0	0	0	0
ENSG00000238297	0	0	0	0	0	0
ENSG00000238300	0	0	0	0	0	0
ENSG00000238302	0	0	0	0	0	0
ENSG00000238304	0	0	0	0	0	0
ENSG00000238311	0	0	0	0	0	0
ENSG00000238316	0	0	0	0	0	0
ENSG00000238317	0	0	0	0	0	0
ENSG00000238324	1	2	3	0	0	0
ENSG00000238326	0	0	0	0	0	0
ENSG00000238344	0	0	0	0	0	0
ENSG00000238357	0	0	0	0	0	0
ENSG00000238358	0	0	0	0	0	0
ENSG00000238363	0	0	0	0	0	0
ENSG00000238364	3	2	0	2	0	0
ENSG00000238365	0	0	0	0	0	0
ENSG00000238366	0	0	0	0	0	0
ENSG00000238367	0	0	0	0	0	0
ENSG00000238370	0	0	0	0	0	0
ENSG00000238371	0	0	0	0	0	0
ENSG00000238372	0	0	0	0	0	0
ENSG00000238374	0	0	0	0	0	0
ENSG00000238379	0	0	0	1	0	0
ENSG00000238380	0	0	0	0	0	0
ENSG00000238382	0	0	0	0	0	0
ENSG00000238386	0	0	0	0	0	0
ENSG00000238387	0	0	0	0	0	0
ENSG00000238390	0	0	0	0	0	0
ENSG00000238391	0	0	0	0	0	0
ENSG00000238399	0	0	0	0	0	0
ENSG00000238405	0	0	0	1	0	0
ENSG00000238406	0	0	0	0	0	1
ENSG00000238410	0	0	0	0	0	0
ENSG00000238417	0	0	0	0	0	0
ENSG00000238419	0	0	0	0	0	0
ENSG00000238420	0	0	0	0	0	0
ENSG00000238423	0	0	0	0	0	0
ENSG00000238426	2	0	0	0	1	0
ENSG00000238427	0	0	0	0	0	0
ENSG00000238431	0	0	0	0	0	0
ENSG00000238440	0	0	0	0	0	0
ENSG00000238441	0	0	1	0	0	2
ENSG00000238443	0	0	0	0	0	0
ENSG00000238444	0	0	0	0	0	0
ENSG00000238446	0	0	0	0	0	0
ENSG00000238447	0	0	0	0	0	0
ENSG00000238452	0	0	0	0	0	0
ENSG00000238456	0	0	0	0	0	0
ENSG00000238457	0	0	0	0	0	0
ENSG00000238468	0	0	0	0	0	0
ENSG00000238478	0	0	0	0	0	0
ENSG00000238482	0	0	0	0	0	0
ENSG00000238485	0	0	0	0	0	0
ENSG00000238489	0	0	0	0	0	0
ENSG00000238490	31	5	8	10	8	7
ENSG00000238493	0	0	0	0	0	0
ENSG00000238498	0	0	1	0	0	0
ENSG00000238500	0	0	0	0	0	0
ENSG00000238503	0	0	0	0	0	0
ENSG00000238509	0	0	0	0	0	0
ENSG00000238516	0	0	0	0	0	0
ENSG00000238517	0	0	0	0	0	0
ENSG00000238519	0	0	0	0	0	0
ENSG00000238523	0	0	0	0	0	0
ENSG00000238529	0	0	0	0	0	0
ENSG00000238531	0	0	0	0	0	0
ENSG00000238540	0	0	0	0	0	0
ENSG00000238542	0	0	0	0	0	0
ENSG00000238551	0	0	0	0	0	0
ENSG00000238554	0	0	0	0	0	0
ENSG00000238558	0	0	0	0	0	0
ENSG00000238560	0	0	0	0	0	0
ENSG00000238561	0	0	0	0	0	0
ENSG00000238562	0	0	0	0	0	0
ENSG00000238570	0	0	0	0	0	0
ENSG00000238575	0	0	0	0	0	0
ENSG00000238578	0	0	0	0	0	0
ENSG00000238584	0	0	0	0	0	0
ENSG00000238585	0	0	0	0	0	0
ENSG00000238590	0	0	0	2	1	0
ENSG00000238594	0	0	0	0	0	0
ENSG00000238597	0	0	0	0	0	0
ENSG00000238606	0	0	0	0	0	0
ENSG00000238609	0	0	0	0	0	0
ENSG00000238610	0	0	0	0	0	0
ENSG00000238616	0	0	0	0	0	0
ENSG00000238619	0	0	0	0	0	0
ENSG00000238622	0	0	0	0	0	0
ENSG00000238627	0	0	0	0	0	0
ENSG00000238628	0	0	0	0	0	0
ENSG00000238632	0	0	0	0	0	0
ENSG00000238645	0	0	2	1	2	0
ENSG00000238649	0	0	0	0	0	0
ENSG00000238650	0	0	0	0	0	0
ENSG00000238653	0	0	0	0	0	0
ENSG00000238658	0	0	0	0	0	0
ENSG00000238669	0	0	0	0	0	0
ENSG00000238680	0	0	0	0	0	0
ENSG00000238685	0	0	0	0	0	0
ENSG00000238694	0	0	0	0	0	0
ENSG00000238697	0	0	0	0	0	0
ENSG00000238698	0	0	0	0	0	0
ENSG00000238704	0	0	0	0	0	0
ENSG00000238705	0	0	0	0	0	0
ENSG00000238707	0	0	0	0	0	0
ENSG00000238709	0	0	0	0	0	1
ENSG00000238711	0	0	0	0	0	0
ENSG00000238713	0	0	0	0	0	0
ENSG00000238719	0	0	0	0	0	0
ENSG00000238721	0	0	0	0	0	0
ENSG00000238723	0	0	0	0	0	0
ENSG00000238724	0	0	1	0	0	0
ENSG00000238728	2	0	4	1	1	2
ENSG00000238730	0	0	0	0	0	0
ENSG00000238731	0	0	0	0	0	0
ENSG00000238735	6	2	8	2	4	4
ENSG00000238741	0	0	0	0	0	0
ENSG00000238745	0	0	0	0	0	0
ENSG00000238749	0	0	0	0	0	0
ENSG00000238750	0	0	0	0	0	0
ENSG00000238754	0	0	0	0	0	0
ENSG00000238755	246	191	276	222	110	68
ENSG00000238759	0	0	0	0	0	0
ENSG00000238761	0	0	0	0	0	0
ENSG00000238764	0	0	0	0	0	0
ENSG00000238765	0	0	0	0	0	0
ENSG00000238777	0	0	0	0	0	0
ENSG00000238778	0	0	0	0	0	0
ENSG00000238782	0	0	0	0	0	0
ENSG00000238783	0	0	0	0	0	0
ENSG00000238785	0	0	0	0	0	0
ENSG00000238788	0	0	0	0	0	0
ENSG00000238789	0	0	0	0	0	0
ENSG00000238793	0	0	0	0	0	0
ENSG00000238795	0	0	0	0	0	0
ENSG00000238797	0	0	0	0	0	0
ENSG00000238804	0	0	0	0	0	0
ENSG00000238808	0	0	1	3	3	3
ENSG00000238812	0	0	0	0	0	0
ENSG00000238813	0	0	0	0	0	0
ENSG00000238819	0	0	0	0	0	0
ENSG00000238825	0	0	0	0	0	0
ENSG00000238829	0	0	0	0	0	0
ENSG00000238830	0	0	0	0	0	0
ENSG00000238832	0	0	0	0	0	0
ENSG00000238833	0	0	0	0	0	0
ENSG00000238835	0	0	0	0	0	0
ENSG00000238837	11	14	32	9	4	5
ENSG00000238840	0	0	0	0	0	0
ENSG00000238842	0	0	0	0	0	0
ENSG00000238845	0	0	0	0	0	0
ENSG00000238854	0	0	0	0	0	0
ENSG00000238862	0	0	0	0	0	0
ENSG00000238875	0	0	0	0	0	0
ENSG00000238880	0	0	0	0	0	0
ENSG00000238882	1	2	3	6	7	1
ENSG00000238884	0	0	0	0	0	0
ENSG00000238886	0	0	0	0	0	0
ENSG00000238898	0	0	0	0	0	0
ENSG00000238901	0	0	0	0	0	0
ENSG00000238902	0	0	0	0	0	0
ENSG00000238904	0	0	0	0	0	0
ENSG00000238906	0	0	0	0	0	0
ENSG00000238908	0	0	0	0	0	0
ENSG00000238912	1	1	0	1	1	0
ENSG00000238913	0	0	0	0	0	0
ENSG00000238917	0	0	0	0	0	0
ENSG00000238923	0	0	0	0	0	0
ENSG00000238924	0	0	0	0	0	0
ENSG00000238926	0	0	1	0	0	1
ENSG00000238933	0	0	0	0	0	0
ENSG00000238934	1	0	1	0	0	0
ENSG00000238936	0	0	0	0	0	0
ENSG00000238941	0	0	0	1	0	0
ENSG00000238942	0	0	0	0	0	0
ENSG00000238943	0	0	0	0	0	0
ENSG00000238949	2	9	3	6	8	9
ENSG00000238950	0	0	0	3	2	1
ENSG00000238959	0	0	0	0	0	0
ENSG00000238961	0	0	0	0	0	0
ENSG00000238962	0	0	0	0	0	0
ENSG00000238963	0	0	0	0	0	0
ENSG00000238964	0	0	0	0	0	0
ENSG00000238965	0	0	0	0	0	0
ENSG00000238966	0	0	0	0	0	0
ENSG00000238987	0	3	2	0	3	0
ENSG00000238998	0	0	0	0	0	0
ENSG00000239001	0	0	0	0	0	0
ENSG00000239002	0	0	0	0	0	0
ENSG00000239003	0	4	1	0	2	0
ENSG00000239005	0	0	0	0	0	0
ENSG00000239007	0	0	0	0	0	0
ENSG00000239008	0	0	0	0	0	0
ENSG00000239010	0	0	0	0	0	0
ENSG00000239014	0	0	0	0	0	0
ENSG00000239021	0	0	0	0	0	0
ENSG00000239023	0	0	0	0	0	0
ENSG00000239030	0	2	3	0	0	0
ENSG00000239035	0	0	0	0	0	0
ENSG00000239039	819	245	638	229	122	169
ENSG00000239040	0	0	0	0	0	0
ENSG00000239041	0	0	0	0	0	0
ENSG00000239043	0	0	0	0	0	0
ENSG00000239053	0	0	0	0	0	0
ENSG00000239057	0	0	0	0	0	0
ENSG00000239069	0	0	0	0	0	0
ENSG00000239075	0	0	0	2	0	0
ENSG00000239078	0	0	0	0	0	0
ENSG00000239079	0	0	0	0	0	0
ENSG00000239080	0	0	0	0	0	0
ENSG00000239081	0	0	0	0	0	0
ENSG00000239082	0	0	0	0	0	0
ENSG00000239093	0	0	0	0	0	0
ENSG00000239096	0	0	0	0	0	0
ENSG00000239099	0	0	0	0	0	0
ENSG00000239102	0	0	0	0	0	0
ENSG00000239105	0	0	0	0	0	0
ENSG00000239106	0	0	0	0	0	0
ENSG00000239108	0	0	0	0	0	0
ENSG00000239112	0	0	0	0	0	0
ENSG00000239115	1	0	0	0	0	0
ENSG00000239118	0	0	0	1	0	0
ENSG00000239119	0	0	0	0	0	0
ENSG00000239122	0	0	0	0	0	0
ENSG00000239127	0	0	0	0	0	0
ENSG00000239128	0	0	0	0	0	0
ENSG00000239129	0	0	0	0	0	0
ENSG00000239137	0	0	0	0	0	0
ENSG00000239142	0	0	0	0	0	0
ENSG00000239143	0	0	0	0	0	0
ENSG00000239148	0	0	0	0	0	0
ENSG00000239149	0	0	0	0	0	0
ENSG00000239151	0	0	0	0	0	0
ENSG00000239152	0	0	0	0	0	0
ENSG00000239153	0	0	0	0	0	0
ENSG00000239168	0	0	0	0	0	0
ENSG00000239169	0	0	0	0	0	0
ENSG00000239175	0	0	0	0	0	1
ENSG00000239180	0	0	0	0	0	0
ENSG00000239182	0	0	0	0	0	0
ENSG00000239183	0	0	0	0	0	0
ENSG00000239184	0	0	0	0	0	0
ENSG00000239185	0	0	0	0	0	0
ENSG00000239189	0	0	0	2	0	0
ENSG00000239190	0	0	0	0	0	0
ENSG00000239194	0	0	0	0	0	0
ENSG00000239195	0	0	0	0	0	0
ENSG00000239197	0	0	0	0	0	0
ENSG00000239198	23	3	6	10	0	4
ENSG00000239199	0	0	0	0	0	0
ENSG00000239200	0	1	0	0	0	0
ENSG00000239201	0	0	0	0	0	0
ENSG00000239202	0	0	0	0	0	0
ENSG00000239203	0	0	0	0	0	0
ENSG00000239205	0	0	0	9	0	0
ENSG00000239207	0	0	0	1	0	0
ENSG00000239210	0	0	0	0	0	1
ENSG00000239211	0	0	0	0	0	0
ENSG00000239212	0	0	0	0	0	0
ENSG00000239213	209	197	300	253	231	241
ENSG00000239215	2	1	0	1	1	2
ENSG00000239216	0	0	3	0	0	0
ENSG00000239218	0	0	0	0	0	0
ENSG00000239219	39	41	51	37	24	23
ENSG00000239221	0	0	0	0	0	0
ENSG00000239223	35	19	33	6	3	6
ENSG00000239224	11	4	21	181	17	69
ENSG00000239225	0	0	0	0	0	0
ENSG00000239226	0	0	0	0	0	0
ENSG00000239227	33	14	27	13	5	8
ENSG00000239228	0	0	0	0	0	0
ENSG00000239238	0	0	0	0	0	0
ENSG00000239246	196	93	196	96	61	100
ENSG00000239247	0	0	0	0	0	0
ENSG00000239249	0	0	0	0	0	0
ENSG00000239250	0	0	0	0	0	0
ENSG00000239253	0	0	0	1	0	0
ENSG00000239254	0	1	0	0	0	1
ENSG00000239255	0	0	0	0	0	0
ENSG00000239256	0	0	1	2	0	1
ENSG00000239257	0	0	0	0	0	0
ENSG00000239261	0	0	0	0	0	0
ENSG00000239263	0	0	0	0	0	0
ENSG00000239264	0	0	0	0	0	0
ENSG00000239265	15	6	19	26	5	6
ENSG00000239268	2	0	2	55	0	1
ENSG00000239269	22	9	19	7	2	7
ENSG00000239272	0	0	0	0	0	0
ENSG00000239279	0	0	0	0	0	0
ENSG00000239280	0	0	0	0	0	0
ENSG00000239281	0	0	0	0	0	0
ENSG00000239282	1	1	3	4	0	1
ENSG00000239288	0	0	0	0	0	0
ENSG00000239291	0	0	0	0	0	0
ENSG00000239293	0	1	0	0	2	0
ENSG00000239300	1	0	0	8	0	2
ENSG00000239304	0	0	0	0	0	0
ENSG00000239305	0	0	0	0	0	0
ENSG00000239306	0	0	0	0	0	0
ENSG00000239311	0	2	2	7	0	1
ENSG00000239314	0	0	0	6	0	0
ENSG00000239315	0	0	0	0	0	0
